pais_id,año,basura_id,cantidad
ni,2020,b8,482
ng,2020,b1,20
ng,2020,b2,588
ng,2020,b3,597
ng,2020,b4,437
ng,2020,b5,388
ng,2020,b7,65
ng,2020,b8,66
no,2020,b1,2596
no,2020,b2,4901
no,2020,b3,2561
no,2020,b4,4009
no,2020,b5,1948
no,2020,b7,784
no,2020,b8,1322
pe,2020,b1,115
pe,2020,b2,241
pe,2020,b3,131
pe,2020,b4,169
pe,2020,b5,189
pe,2020,b7,27
pe,2020,b8,32
ph,2020,b1,14705
ph,2020,b2,56554
ph,2020,b3,29751
ph,2020,b4,113402
ph,2020,b5,86114
ph,2020,b7,38816
ph,2020,b8,51650
pl,2020,b3,6
pl,2020,b4,14
pl,2020,b5,2
pl,2020,b7,2
pt,2020,b1,18892
pt,2020,b2,410
pt,2020,b3,1165
pt,2020,b4,2006
pt,2020,b5,204
pt,2020,b7,531
pt,2020,b8,229
pr,2020,b1,12011
pr,2020,b2,8076
pr,2020,b3,8732
pr,2020,b4,4563
pr,2020,b5,2332
pr,2020,b7,7728
pr,2020,b8,1962
ru,2020,b1,15
ru,2020,b3,10
ru,2020,b4,14
ru,2020,b7,5
sa,2020,b1,16
sa,2020,b2,8
sa,2020,b3,2
sa,2020,b4,2
sa,2020,b5,2
sa,2020,b8,2
sn,2020,b2,517
sn,2020,b4,426
sn,2020,b5,313
sn,2020,b7,1
sn,2020,b8,28
sl,2020,b1,162
sl,2020,b2,150
sl,2020,b3,51
sl,2020,b4,62
sl,2020,b5,145
sl,2020,b7,122
sl,2020,b8,49
sg,2020,b1,1282
sg,2020,b2,62
sg,2020,b3,202
sg,2020,b4,299
sg,2020,b5,109
sg,2020,b7,275
sg,2020,b8,96
za,2020,b1,6538
za,2020,b2,9171
za,2020,b3,13067
za,2020,b4,6673
za,2020,b5,2646
za,2020,b7,8915
za,2020,b8,1585
kr,2020,b1,16991
kr,2020,b2,3567
kr,2020,b3,2230
kr,2020,b4,3724
kr,2020,b5,5758
kr,2020,b7,1699
kr,2020,b8,2046
es,2020,b1,15403
es,2020,b2,1471
es,2020,b3,3299
es,2020,b4,2434
es,2020,b5,1179
es,2020,b7,938
es,2020,b8,799
lk,2020,b1,2895
lk,2020,b2,27400
lk,2020,b3,5781
lk,2020,b4,13132
lk,2020,b5,7990
lk,2020,b7,2793
lk,2020,b8,1489
sr,2020,b1,9
sr,2020,b2,260
sr,2020,b3,65
se,2020,b1,132
se,2020,b2,360
se,2020,b3,154
se,2020,b4,260
se,2020,b5,78
se,2020,b7,58
se,2020,b8,33
tw,2020,b1,6875
tw,2020,b2,27969
tw,2020,b3,28106
tw,2020,b4,3600
tw,2020,b5,5746
tw,2020,b7,9279
tw,2020,b8,6475
tz,2020,b1,254
tz,2020,b2,2239
tz,2020,b3,1773
tz,2020,b4,951
tz,2020,b5,649
tz,2020,b7,634
tz,2020,b8,312
th,2020,b1,1238
th,2020,b2,11719
th,2020,b3,3981
th,2020,b4,7196
th,2020,b5,14177
th,2020,b7,4079
th,2020,b8,3779
bs,2020,b1,34
bs,2020,b2,311
bs,2020,b3,326
bs,2020,b4,64
bs,2020,b5,58
bs,2020,b7,61
bs,2020,b8,39
tt,2020,b1,758
tt,2020,b2,2060
tt,2020,b3,755
tt,2020,b4,685
tt,2020,b5,759
tt,2020,b7,909
tt,2020,b8,1214
tr,2020,b1,10707
tr,2020,b2,257
tr,2020,b3,604
tr,2020,b4,450
tr,2020,b5,289
tr,2020,b7,64
tr,2020,b8,613
ae,2020,b1,151
ae,2020,b2,822
ae,2020,b3,798
ae,2020,b4,127
ae,2020,b5,126
ae,2020,b7,38
ae,2020,b8,101
gb,2020,b1,6847
gb,2020,b2,2450
gb,2020,b3,6994
gb,2020,b4,10954
gb,2020,b5,1589
gb,2020,b7,57
gb,2020,b8,2457
us,2020,b1,377460
us,2020,b2,87982
us,2020,b3,129885
us,2020,b4,185163
us,2020,b5,66830
us,2020,b7,60876
us,2020,b8,38664
uy,2020,b1,9483
uy,2020,b2,3114
uy,2020,b3,4301
uy,2020,b4,2869
uy,2020,b5,2965
uy,2020,b7,1104
uy,2020,b8,1176
vu,2020,b1,61
vu,2020,b2,657
vu,2020,b3,43
vu,2020,b4,756
vu,2020,b5,73
vu,2020,b7,56
vu,2020,b8,46
ve,2020,b1,24
ve,2020,b2,14
ve,2020,b3,77
ve,2020,b4,30
ve,2020,b5,32
ve,2020,b7,307
ve,2020,b8,4
vn,2020,b1,295
vn,2020,b2,340
vn,2020,b3,717
vn,2020,b4,989
vn,2020,b5,1226
vn,2020,b7,748
vn,2020,b8,640
