pais_id,año,basura_id,cantidad
bd,2020,b10,560.0
bd,2020,b11,7890.0
bd,2020,b12,459.0
bd,2020,b13,0.0
bd,2020,b14,1232.0
bd,2020,b15,0.0
bd,2020,b1,54.0
bd,2020,b2,67.0
bd,2020,b16,1780.0
bd,2020,b17,0.0
bd,2021,b9,11870.0
bd,2021,b3,3278.0
bd,2021,b10,1124.0
bd,2021,b11,17650.0
bd,2021,b12,1345.0
bd,2021,b13,0.0
bd,2021,b14,3860.0
bd,2021,b15,0.0
bd,2021,b1,169.0
bd,2021,b2,132.0
bd,2021,b16,0.0
bd,2021,b17,76.0
bd,2022,b9,17147.0
bd,2022,b3,7221.0
bd,2022,b10,6292.0
bd,2022,b11,23815.0
bd,2022,b12,1991.0
bd,2022,b13,2254.0
bd,2022,b14,3061.0
bd,2022,b15,0.0
bd,2022,b1,0.0
bd,2022,b2,0.0
bd,2022,b16,10430.0
bd,2022,b17,171.0
bd,2023,b9,7690.0
bd,2023,b3,89.0
bd,2023,b10,214.0
bd,2023,b11,2489.0
bd,2023,b12,1543.0
bd,2023,b13,1325.0
bd,2023,b14,3235.0
bd,2023,b15,0.0
bd,2023,b1,0.0
bd,2023,b2,0.0
bd,2023,b16,1435.0
bd,2023,b17,861.0
be,2023,b9,0.0
be,2023,b3,2.0
be,2023,b10,0.0
be,2023,b11,0.0
be,2023,b12,4.0
be,2023,b13,1.0
be,2023,b14,0.0
be,2023,b15,0.0
be,2023,b1,0.0
be,2023,b2,0.0
be,2023,b16,0.0
be,2023,b17,0.0
bg,2021,b9,0.0
bg,2021,b3,12.0
bg,2021,b10,0.0
bg,2021,b11,10.0
bg,2021,b12,19.0
bg,2021,b13,0.0
bg,2021,b14,2.0
bg,2021,b15,15.0
bg,2021,b1,8.0
bg,2021,b2,8.0
bg,2021,b16,0.0
bg,2021,b17,13.0
bi,2020,b9,0.0
bi,2020,b3,0.0
bi,2020,b10,0.0
bi,2020,b11,0.0
bi,2020,b12,0.0
bi,2020,b13,0.0
bi,2020,b14,0.0
bi,2020,b15,0.0
bi,2020,b1,0.0
bi,2020,b2,0.0
bi,2020,b16,0.0
bi,2020,b17,0.0
bm,2020,b9,1601.0
bm,2020,b3,1230.0
bm,2020,b10,1691.0
bm,2020,b11,812.0
bm,2020,b12,244.0
bm,2020,b13,0.0
bm,2020,b14,166.0
bm,2020,b15,125.0
bm,2020,b1,2395.0
bm,2020,b2,697.0
bm,2020,b16,259.0
bm,2020,b17,0.0
bm,2021,b9,1.0
bm,2021,b3,12.0
bm,2021,b10,25.0
bm,2021,b11,1.0
bm,2021,b12,1.0
bm,2021,b13,0.0
bm,2021,b14,0.0
bm,2021,b15,11.0
bm,2021,b1,0.0
bm,2021,b2,0.0
bm,2021,b16,0.0
bm,2021,b17,0.0
bm,2022,b9,2798.0
bm,2022,b3,1456.0
bm,2022,b10,2012.0
bm,2022,b11,923.0
bm,2022,b12,297.0
bm,2022,b13,412.0
bm,2022,b14,169.0
bm,2022,b15,0.0
bm,2022,b1,0.0
bm,2022,b2,0.0
bm,2022,b16,414.0
bm,2022,b17,186.0
bm,2023,b9,5330.0
bm,2023,b3,2738.0
bm,2023,b10,4513.0
bm,2023,b11,1589.0
bm,2023,b12,622.0
bm,2023,b13,1228.0
bm,2023,b14,314.0
bm,2023,b15,0.0
bm,2023,b1,0.0
bm,2023,b2,0.0
bm,2023,b16,497.0
bm,2023,b17,1194.0
bn,2020,b9,108.0
bn,2020,b3,2.0
bn,2020,b10,400.0
bn,2020,b11,293.0
bn,2020,b12,346.0
bn,2020,b13,0.0
bn,2020,b14,126.0
bn,2020,b15,444.0
bn,2020,b1,173.0
bn,2020,b2,239.0
bn,2020,b16,315.0
bn,2020,b17,0.0
bn,2022,b9,136.0
bn,2022,b3,1.0
bn,2022,b10,187.0
bn,2022,b11,161.0
bn,2022,b12,172.0
bn,2022,b13,79.0
bn,2022,b14,59.0
bn,2022,b15,0.0
bn,2022,b1,0.0
bn,2022,b2,0.0
bn,2022,b16,359.0
bn,2022,b17,43.0
bn,2023,b9,638.0
bn,2023,b3,3.0
bn,2023,b10,542.0
bn,2023,b11,424.0
bn,2023,b12,233.0
bn,2023,b13,188.0
bn,2023,b14,125.0
bn,2023,b15,0.0
bn,2023,b1,0.0
bn,2023,b2,0.0
bn,2023,b16,284.0
bn,2023,b17,186.0
bq,2020,b9,1.0
bq,2020,b9,0.0
bq,2020,b3,3.0
bq,2020,b3,0.0
bq,2020,b10,61.0
bq,2020,b10,0.0
bq,2020,b11,34.0
bq,2020,b11,0.0
bq,2020,b12,15.0
bq,2020,b12,0.0
bq,2020,b13,0.0
bq,2020,b13,0.0
bq,2020,b14,55.0
bq,2020,b14,0.0
bq,2020,b15,0.0
bq,2020,b15,0.0
bq,2020,b1,11.0
bq,2020,b1,0.0
bq,2020,b2,6.0
bq,2020,b2,0.0
bq,2020,b16,0.0
bq,2020,b16,0.0
bq,2020,b17,0.0
bq,2020,b17,0.0
bq,2021,b9,4.0
bq,2021,b3,0.0
bq,2021,b10,51.0
bq,2021,b11,36.0
bq,2021,b12,0.0
bq,2021,b13,0.0
bq,2021,b14,96.0
bq,2021,b15,0.0
bq,2021,b1,18.0
bq,2021,b2,4.0
bq,2021,b16,0.0
bq,2021,b17,8.0
bq,2022,b9,1.0
bq,2022,b9,0.0
bq,2022,b3,2.0
bq,2022,b3,0.0
bq,2022,b10,129.0
bq,2022,b10,0.0
bq,2022,b11,7.0
bq,2022,b11,0.0
bq,2022,b12,0.0
bq,2022,b12,0.0
bq,2022,b13,7.0
bq,2022,b13,0.0
bq,2022,b14,44.0
bq,2022,b14,0.0
bq,2022,b15,0.0
bq,2022,b15,0.0
bq,2022,b1,0.0
bq,2022,b1,0.0
bq,2022,b2,0.0
bq,2022,b2,0.0
bq,2022,b16,1.0
bq,2022,b16,0.0
bq,2022,b17,0.0
bq,2022,b17,0.0
bq,2023,b9,1.0
bq,2023,b9,0.0
bq,2023,b9,15.0
bq,2023,b3,1.0
bq,2023,b3,25.0
bq,2023,b3,166.0
bq,2023,b10,6.0
bq,2023,b10,3.0
bq,2023,b10,235.0
bq,2023,b11,0.0
bq,2023,b11,0.0
bq,2023,b11,210.0
bq,2023,b12,28.0
bq,2023,b12,1.0
bq,2023,b12,16.0
bq,2023,b13,0.0
bq,2023,b13,1.0
bq,2023,b13,92.0
bq,2023,b14,20.0
bq,2023,b14,0.0
bq,2023,b14,66.0
bq,2023,b15,0.0
bq,2023,b15,0.0
bq,2023,b15,0.0
bq,2023,b1,0.0
bq,2023,b1,0.0
bq,2023,b1,0.0
bq,2023,b2,0.0
bq,2023,b2,0.0
bq,2023,b2,0.0
bq,2023,b16,0.0
bq,2023,b16,0.0
bq,2023,b16,24.0
bq,2023,b17,10.0
bq,2023,b17,0.0
bq,2023,b17,122.0
br,2020,b9,46.0
br,2020,b3,281.0
br,2020,b10,185.0
br,2020,b11,188.0
br,2020,b12,101.0
br,2020,b13,0.0
br,2020,b14,52.0
br,2020,b15,315.0
br,2020,b1,43.0
br,2020,b2,48.0
br,2020,b16,41.0
br,2020,b17,0.0
br,2021,b9,7056.0
br,2021,b3,2190.0
br,2021,b10,2096.0
br,2021,b11,2639.0
br,2021,b12,2335.0
br,2021,b13,0.0
br,2021,b14,912.0
br,2021,b15,938.0
br,2021,b1,1540.0
br,2021,b2,526.0
br,2021,b16,0.0
br,2021,b17,1363.0
br,2022,b9,702.0
br,2022,b3,1931.0
br,2022,b10,512.0
br,2022,b11,908.0
br,2022,b12,384.0
br,2022,b13,718.0
br,2022,b14,582.0
br,2022,b15,0.0
br,2022,b1,0.0
br,2022,b2,0.0
br,2022,b16,671.0
br,2022,b17,93.0
br,2023,b9,3655.0
br,2023,b3,1418.0
br,2023,b10,1470.0
br,2023,b11,2269.0
br,2023,b12,1049.0
br,2023,b13,1241.0
br,2023,b14,1289.0
br,2023,b15,0.0
br,2023,b1,0.0
br,2023,b2,0.0
br,2023,b16,248.0
br,2023,b17,881.0
bs,2020,b9,34.0
bs,2020,b3,311.0
bs,2020,b10,326.0
bs,2020,b11,64.0
bs,2020,b12,58.0
bs,2020,b13,0.0
bs,2020,b14,61.0
bs,2020,b15,0.0
bs,2020,b1,198.0
bs,2020,b2,155.0
bs,2020,b16,39.0
bs,2020,b17,0.0
bs,2021,b9,85.0
bs,2021,b3,1192.0
bs,2021,b10,589.0
bs,2021,b11,360.0
bs,2021,b12,265.0
bs,2021,b13,0.0
bs,2021,b14,149.0
bs,2021,b15,97.0
bs,2021,b1,1204.0
bs,2021,b2,873.0
bs,2021,b16,0.0
bs,2021,b17,456.0
bs,2022,b9,406.0
bs,2022,b3,2399.0
bs,2022,b10,1410.0
bs,2022,b11,657.0
bs,2022,b12,335.0
bs,2022,b13,736.0
bs,2022,b14,485.0
bs,2022,b15,0.0
bs,2022,b1,0.0
bs,2022,b2,0.0
bs,2022,b16,428.0
bs,2022,b17,541.0
